id,name,album,album_id,duration,release_date,release_date_precision,popularity,external_ids,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10
7xuET2MbGSP3aLpgU2BGbV,Funky Thithee,Here Comes Shuggie Otis,6mzeogguJ6lMUHWgBJzhcd,192373,1970-01-01,year,39,{'isrc': 'USSM10308773'},4YHtIE7FI8ITfekzzN5Jpl,,,,,,,,,
5WHY6S6FO0bdRNd8xYxyAG,Dreaming,Best Of Blondie,7mEjsBlRmfP63cH1gdPT6A,188133,1981-10-31,day,41,{'isrc': 'USCH38700006'},4tpUmLEVLCGFr93o8hFFIB,,,,,,,,,
0vLwL4xuJ3s7SeaCdvMqkY,Call Me,Best Of Blondie,7mEjsBlRmfP63cH1gdPT6A,212893,1981-10-31,day,56,{'isrc': 'USCH38900008'},4tpUmLEVLCGFr93o8hFFIB,,,,,,,,,
6AAYNz8jXvVlgG9IpYi42Z,Hunnybee,Sex & Food,2swiA7ANSFyAHKJhkD4mNR,268333,2018-04-06,day,60,{'isrc': 'US38Y1832204'},1LeVJ5GPeYDOVUjxx1y7Rp,,,,,,,,,
0gjAHRlZptQ1oahk0HNVvU,Misty,Ready Take One,2wWuVfDOvITHUmb0KDzbrM,292692,2016-09-30,day,38,{'isrc': 'USQX91601714'},6C65D20ASusYqHGSIktfED,,,,,,,,,
39qTXRJZd7omJi2KZCd0nJ,The Force,Cold Water Music,6N5ST7D8lhiW1I5YfPDE5R,245946,1999-01-01,year,46,{'isrc': 'GBKNX0700050'},1ILwJ5zliBLMsRARQJjOMp,4hie13XwaObu4XO47ANkWw,,,,,,,,
1CXdpbLm5FwRPypU8p4tKg,Ode To Nujabes,Blackcurrent Jazz 2,0ywadgXZISZOvSyxJ7R3W5,220653,2011-07-20,day,0,{'isrc': 'GBKPL1134842'},3V35H6xv4eium9zl8CQeG5,,,,,,,,,
7bx4zW72qdZKBb8p6g80jb,Ça Plane Pour Moi,Ça Plane Pour Moi,6bv0t7P61aPvCjgbqMZk0V,179506,2008-05-27,day,49,{'isrc': 'beb017765001'},1KeIof0zqga5ojkmOKg88P,,,,,,,,,
0jnFDxgNhS156vu6roUVco,The Guns of Brixton - Remastered,London Calling (Remastered),6FCzvataOZh68j8OKzOt9a,190269,1979-01-01,year,57,{'isrc': 'GBARL1200689'},3RGLhK1IP9jnYFH4BRFJBS,,,,,,,,,
39rkLB2TEENIvhwAlRC5ae,Welcome To The Working Week,My Aim Is True,1aucGNKimhgARC7iO2xLt2,83053,1977-07-22,day,38,{'isrc': 'GBASQ7700001'},2BGRfQgtzikz1pzAD0kaEn,,,,,,,,,
6Rsf9POXEmgQHzxXr6ubTg,Natural's Not in It,Entertainment!,1UMvR1rwj9EzLnbj4L6Zoy,186760,1979-09-25,day,43,{'isrc': 'GB01A7900025'},3AmWjMXXtBJOmNGpUFSOAl,,,,,,,,,
0RVVS8DDzcb3kd2ZPth3dz,Return the Gift,Entertainment!,1UMvR1rwj9EzLnbj4L6Zoy,185040,1979-09-25,day,31,{'isrc': 'GB01A7900023'},3AmWjMXXtBJOmNGpUFSOAl,,,,,,,,,
24CbX8CkkGJKGLMTpu0olW,I Found That Essence Rare,Entertainment!,1UMvR1rwj9EzLnbj4L6Zoy,193800,1979-09-25,day,39,{'isrc': 'GB01A7900031'},3AmWjMXXtBJOmNGpUFSOAl,,,,,,,,,
1MkqBhP5byDttRYtZsDC6p,Bad Mouth,13 Songs,1FcRwT7uoNdO8L9wbYsfAY,155626,1989-09-01,day,53,{'isrc': 'US35U0403603'},62sC6lUEWRjbFqXpMmOk4G,,,,,,,,,
2CQRYn5cTD2B9a1ONjhTN2,Wouldn't It Be Nice - Mono,Pet Sounds (Original Mono & Stereo Mix),6GphKx2QAPRoVGWE9D7ou8,145800,1966-06-16,day,47,{'isrc': 'USCA29600672'},3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
2liDEMyPVzDDLXKUnyiznA,Can You Get to That,Maggot Brain,5p9GTYAPSgc5C1ck9ZbnMk,171560,1971-07-12,day,0,{'isrc': 'US25X0588948'},450o9jw6AtiQlQkHCdH6Ru,,,,,,,,,
7Fng0zvM0XLoMHyINeu8Kj,I Get Around - Remastered 2001,10 Great Songs,4uaaoXTZcwBrFxIJmTUiVZ,134453,2012-01-01,day,39,{'isrc': 'USCA20001635'},3oDbviiivRWhXwIE8hxkVV,,,,,,,,,
69h2mpzNUmdEg5egeNa1ki,Henrietta,Costello Music,6YYhMNDgi37WNGtCDis6PT,212493,2006-01-01,day,57,{'isrc': 'GBUM70601574'},3M4ThdJR28z9eSMcQHAZ5G,,,,,,,,,
01jBLs7IZQzPt3dVdn5rDa,True Faith '94,The Best of New Order,6cjugjFHB3T1alJxAffyxQ,335533,1994-01-01,day,55,{'isrc': 'GBANP9400057'},0yNLKJebCb8Aueb54LYya3,,,,,,,,,
1LOZMYF5s8qhW7Rv4w2gun,Dreadlock Holiday,Bloody Tourists,3MecVG0PeBObAhjwEAczFG,267946,1978-01-01,year,66,{'isrc': 'GBF087800002'},6i6WlGzQtXtz7GcC5H5st5,,,,,,,,,
7AzFID6u1b3zIWbd9pb8Dk,Summer in the City - Remastered,Hums Of The Lovin' Spoonful,3enoBBhSA6i2pXEP8rjAWY,160306,1966-11-01,month,63,{'isrc': 'USBR10300026'},7CCn4PFRRRZF127jtCBAUe,,,,,,,,,
2La21GqU4fKTQLcfLxTeoz,Agitations tropicales,Odyssée - EP,346ZDnGgJudDau17EEyWWA,248892,2015-10-12,day,67,{'isrc': 'GBMJG1509536'},4PwlsrN0t5mLN0C827cbEU,,,,,,,,,
63yKj3bpZUCWcJ4Xh6Ygl1,"The Harder They Come - From ""The Harder They Come"" Soundtrack",The Harder They Come,4UhiCJRMQrjZ1AQooan47K,219906,1972-01-01,day,0,{'isrc': 'GBAAN7200011'},3rJ3m1tM6vUgiWLjfV8sRf,,,,,,,,,
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,The Age of Consent,6OMYQUITdN6wBaWfEtgooI,302413,1984-10-15,day,78,{'isrc': 'GBAAP0200005'},2wpWOzQE5TpA0dVnh5YD08,,,,,,,,,
7ozoJYkrJfYwT7ViFXbNSm,Yagana,Yagana,74bwWb8xuArHgJGKmpZoi2,352405,2021-11-19,day,22,{'isrc': 'GBUQH2100057'},2BQ03tTneAqHqm6qWjFKBU,,,,,,,,,
0SfYZJSWk4h00yzheOgeIQ,Andy Warhol - 2015 Remaster,Hunky Dory (2015 Remaster),6fQElzBNTiEMGdIeY0hy5l,234746,1971-12-17,day,47,{'isrc': 'USJT11500135'},0oSGxfWSnnOXhD2fKuz2Gy,,,,,,,,,
5KboIqx30dztT6wmEVFn17,Baby I Don’t Know Oh Oh (feat. Charles Jones),Mr Finish Line,631tfYWQsACU5Kmk8dpqli,208954,2017-11-07,day,41,{'isrc': 'TCADG1740510'},7pXu47GoqSYRajmBCjxdD6,54SLl07eCSMFL8u2H3MwKl,,,,,,,,
5ZK62nSchTamBy8F6HIZov,Sea Gets Hotter,American Love Call,7FU0CDJvPwKDWRXtHYcsoY,197226,2019-03-01,day,73,{'isrc': 'USJ5G1917710'},6TVVIyd0fsRDGg6WzHKyTP,099J9XcZ0A8kXtBANb5WCs,4dwDVC6lrMINxVBxETE1AB,,,,,,,
0DJBgfyaAlT7T0i0YAuzrS,Blaze It up (feat. Sparkz),Escape Music,2ZieYINaA8usZhjfwpFnlH,189623,2013-05-20,day,34,{'isrc': 'TCABN1392196'},3fZgTHf9UHEA1oLYLEhnk2,3wKN85pgXHwvP8mTt7dVJf,,,,,,,,
5D7eVJzrckkv5ddrSgSoMc,FLWR,FLWR,2u0DKIC4NuGsT3FQBl63F8,198229,2022-12-09,day,19,{'isrc': 'QZTB42202715'},3fZgTHf9UHEA1oLYLEhnk2,0cIZcRSLrI9xDci5X5VFns,,,,,,,,
4j3qQ2xRAnX3WYqipiSm6B,Air Max (feat. Black Josh),Escape Music,2ZieYINaA8usZhjfwpFnlH,182137,2013-05-20,day,24,{'isrc': 'TCABN1392193'},3fZgTHf9UHEA1oLYLEhnk2,7C7k2UEHadhnuwaiN4TSdU,,,,,,,,
0PO7fVyPLMShxeh9OKjbWB,Built in a Day (feat. Fox & Sparkz),Escape Music,2ZieYINaA8usZhjfwpFnlH,162575,2013-05-20,day,20,{'isrc': 'TCABN1392238'},3fZgTHf9UHEA1oLYLEhnk2,5SGoXZP1nUNCdOjccpKBAS,3wKN85pgXHwvP8mTt7dVJf,,,,,,,
0JLcFGzhW8cs2H6AwQFSzC,Ungodly Hour,Ungodly Hour,2HIaUwS0PTUeqFFYHBBGAN,255893,2020-06-12,day,43,{'isrc': 'USSM12002041'},0AsThoR4KZSVktALiNcQwW,,,,,,,,,
4svNZgdVZNtpWKbb7nsaLs,Start!,Sound Affects,4DkUmnDgrkBTk1RGLCTZcb,149866,1980-11-28,day,49,{'isrc': 'GBAKW8001002'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
6cWjeUN9zJvcl1Ir6Kc366,Break,End Hits,3Dy7ttLGgQPLNTEsqlIVU8,131253,1998-04-01,day,45,{'isrc': 'US35U0411001'},62sC6lUEWRjbFqXpMmOk4G,,,,,,,,,
0bN5W8EhIJhh6zvgeNG57J,Three Girl Rhumba - 2006 Remastered Version,Pink Flag (2006 Remastered Version),4WXqZZ28geJSPtqLcCF56L,83733,1977-11-01,day,41,{'isrc': 'GBAYE0400757'},2i8ynmFv4qgRksyDlBgi6d,,,,,,,,,
60nriFcKARUpnYksJkDqJR,#1 Hit Song,Double Nickels on the Dime,5viZ5HyYtV0wafK7DoXmgF,109066,1984-07-24,day,35,{'isrc': 'USA370538086'},0z6zRFzl5njXWLVAisXQBz,,,,,,,,,
6Slsb9yR7U2gvgw4GEGkbV,Champs - 2006 Remastered Version,Pink Flag (2006 Remastered Version),4WXqZZ28geJSPtqLcCF56L,106133,1977-11-01,day,31,{'isrc': 'GBAYE0400773'},2i8ynmFv4qgRksyDlBgi6d,,,,,,,,,
5LEwYNnwG1RSVseSmMZQpo,Mannequin - 2006 Remastered Version,Pink Flag (2006 Remastered Version),4WXqZZ28geJSPtqLcCF56L,157360,1977-11-01,day,48,{'isrc': 'GBAYE0400771'},2i8ynmFv4qgRksyDlBgi6d,,,,,,,,,
4A48NL57P16zSRaq3yoYry,Vicious,Transformer,5SqbMEyAt8332ISGiLX0St,179359,1972-12-01,day,53,{'isrc': 'USRC17201944'},42TFhl7WlMRXiNqzSrnzPL,,,,,,,,,
02xIb431TygqxO5TdgJhbB,London Traffic,This Is The Modern World,1ofMLjpy6bhkxpOcD5y436,109026,1977-11-18,day,23,{'isrc': 'GBAKW7701021'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
58mrmsFALBK0U5upDSZLvr,One More Time,Look Sharp!,6Bt6KjNfoCp6UbYVFGH4FH,196866,1979-01-05,day,39,{'isrc': 'GBAAM7901011'},6KOqPxwfNAmZPkiCnDE9yT,,,,,,,,,
2lPrtCVXwPvlOM96nrXO5c,The Magic Number,The Magic Number,71GRtpoT3yDfZyvTc3Wk31,195883,1989-01-01,year,44,{'isrc': 'QMMEH2200048'},1Z8ODXyhEBi3WynYw0Rya6,,,,,,,,,
4FFec7v5TnYdwNzyrmBGM9,Selfish,Selfish,6UXzkhMXm0jqZ3k3ogjp6W,192715,2023-01-25,day,29,{'isrc': 'GBAKX2200056'},3r1XkJ7vCs8kHBSzGvPLdP,,,,,,,,,
46xqiY51oAsgC8b4j5m0gr,The Eton Rifles,Setting Sons (Super Deluxe),4GQmfMtt1JhIQLK3L6p5lo,238560,1979-11-17,day,27,{'isrc': 'GBAKW7901003'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
1unoUdJCOkWGdWGP345nbR,Running On The Spot,The Gift,71OyKSCFX7DGsJc6qAhhQG,185026,1982-03-12,day,30,{'isrc': 'GBAKW8201013'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
2L7q3QAwWmnQANK2r6shW3,All Around The World - Remastered 2017,1977,118v7fWaUlnavQTqRhfNeJ,142320,2017-10-20,day,32,{'isrc': 'GBUM71702699'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
0uNicj3qxwGhHWQ4QnNfC2,'A' Bomb In Wardour Street - 1997 Remaster,All Mod Cons (1997 Remaster),1zB3OwsKut94AnGBazJUlZ,156933,1978-11-03,day,37,{'isrc': 'GBAKW7801015'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
1PBHPRCdKWoALYc1lO6nDB,News Of The World,Snap,3uAJ0QKjvQMkt4bI79qyIC,206493,1983-10-14,day,35,{'isrc': 'GBAKW7801001'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
0WdXNUNqqA6A3UU3bVmDGj,Move On Up,The Gift (Deluxe Edition),3HwZLv9pFXUEe7SgamOt38,232293,1982-03-12,day,31,{'isrc': 'GBAKW8201018'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
1kLZ6U6ajXtCmsQNLUl7sV,Precious,The Gift,71OyKSCFX7DGsJc6qAhhQG,252093,1982-03-12,day,32,{'isrc': 'GBAKW8201005'},2P560DaOMNDUACoH8ZhOCR,,,,,,,,,
5hveE5edvHt0Lo91Qf0lII,Akhar Zaman (This Moment),Azel,6OUmsPAH0w42g1NCQYe5Qv,231773,2016-04-01,day,0,{'isrc': 'USBQU1500713'},7s4I6rDvTcdBDKElVbtsAN,,,,,,,,,
2LQwuRI1h4Q4qk4HzK9zE2,Tarha Tadagh,Imarhan,2aLKNhNF3szhUQY3AJoGgL,186346,2016-04-29,day,0,{'isrc': 'FRPH71400001'},1KQ1687z0hWSabx0YswG54,,,,,,,,,
7JhZnctUOHoRVXZnKP9cSB,Iyat Ninhay / Jaguar (A Great Desert I Saw),Azel,6OUmsPAH0w42g1NCQYe5Qv,367185,2016-04-01,day,0,{'isrc': 'USBQU1500718'},7s4I6rDvTcdBDKElVbtsAN,,,,,,,,,
6DVHaplIW44aHvIW0obrrS,Urlaub in Italien,Urlaub in Italien,0TrKYbPj9TvNBEAaQ9vsC4,377669,2018-05-04,day,45,{'isrc': 'FR2X41839669'},2Gde0DBcgb2YE6AV1lqLxH,,,,,,,,,
6rp0Q5ptNjERiSPe4yATSl,Earworm,Earworm,0GBVpcsUU2nzeOLHQ0sirl,144588,2022-12-02,day,0,{'isrc': 'QZTAZ2283936'},7pXu47GoqSYRajmBCjxdD6,1kkjXmcMmibTegsw0JtDwv,6pGuw52TrX5SZPdQSxAvgW,,,,,,,
1tHUrfOKfRgzuGaa6lXcK7,Whatever Simon Says,Whatever Simon Says,78UFlfxHiZnU7Jl3tdDZxn,212573,2022-03-18,day,32,{'isrc': 'GBAHS2200017'},16rCzZOMQX7P8Kmn5YKexI,,,,,,,,,
6XqbqeZl7YwPLcWsp8sLOk,Que Tal um Samba?,Que Tal um Samba?,2CgrIxhrX1Ee0Kvgn28F5j,218951,2022-06-17,day,35,{'isrc': 'BXKBP2200053'},6tOsSffQQIXmK8TqsDck8t,5Bn4jYRlfMfbxVwfPDGeL8,,,,,,,,
69BZVfeDXJaY0aG39qQ1KI,Wez Wez,Jemberu Demeke,7eRvDO1gxLBJak94EOdkYS,197256,2022-04-06,day,23,{'isrc': 'TCAGD2227660'},5jSh58rkmzKlzDQ1pef8IT,,,,,,,,,
2GAFZG9Z7UGS1iMm4Idrnr,Apesar De Você,Chico Buarque,4K3E5bhJb92E7eyeIJ16QR,235546,1978-01-01,day,65,{'isrc': 'BRPGD7800024'},6tOsSffQQIXmK8TqsDck8t,3SKTkAUNa3oUa2rkd8DAyM,177N2fB1WvNBCQ4epjMQ3O,,,,,,,
3XsaSIPWvM61RIFfeb0BBR,White Christmas - 1947 Version,White Christmas,42KK3F8HTm1dyv5iFsCXdw,183613,1945-01-01,day,77,{'isrc': 'USMC14750470'},6ZjFtWeHP9XN7FeKSUe80S,69UfPJgUmFFAVT740qGVZi,735L650pvygCZZlPMyHqsN,,,,,,,
0uma4QQybCfjwNB1O63r72,Animal Spirits,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,235880,2019-12-23,day,25,{'isrc': 'QZK6Q1930041'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
7MFsFnU13HqrteTmTOaWky,What Are You Doing New Year's Eve?,Ella & Louis Christmas,4Stxbm7asfnEVduhRpWpzl,214186,2016-11-25,day,27,{'isrc': 'USF096025280'},5V0MlUE1Bft0mbLlND7FJz,,,,,,,,,
2y5EpCI2tGG7xeJK6lSIuJ,Would You Like To Take A Walk?,Ella & Louis Christmas,4Stxbm7asfnEVduhRpWpzl,198106,2016-11-25,day,26,{'isrc': 'USMC15248075'},5V0MlUE1Bft0mbLlND7FJz,19eLuQmk9aCobbVDHc6eek,,,,,,,,
28qJmUtmCA3UFYfrRozHXQ,Skymall,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,126453,2019-12-23,day,17,{'isrc': 'QZK6Q1930042'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
7g0D440xiaO55STu6m3Qsm,Smile Meditation,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,213613,2019-12-23,day,19,{'isrc': 'QZK6Q1930043'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
4q22IBCHpwm9aVShumXMC8,My First Car,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,126866,2019-12-23,day,17,{'isrc': 'QZK6Q1930044'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
5dUoy1sj74sQd9kF7IgfLm,Aunt Leslie,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,209640,2019-12-23,day,17,{'isrc': 'QZK6Q1930045'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
36Bgo9VrAj1itUPWkKyCJY,Christmas in L.A.,A Very Vulfy Christmas,6pxAYPWQE13djRu0Gz0ET4,323173,2019-12-23,day,19,{'isrc': 'QZK6Q1930046'},11PSrxL3fUwegNhxdfP6zE,,,,,,,,,
1SFX2sEowhIBsQRv7qxKm2,Christmas in L.A. (Instrumental),Fugue State,3DiHrdZ5z0AqW6JTpLAKxG,246652,2014-08-26,day,27,{'isrc': 'TCABZ1466845'},7pXu47GoqSYRajmBCjxdD6,,,,,,,,,
0OQq1DWDOY1DQHg3kJqxxc,Shooter,Tha Carter II,2RkTrXKXhgrkQhMWJpkfLC,275266,2005-01-01,day,0,{'isrc': 'USCM50500187'},55Aa2cqylxrFIXC767Z865,0ZrpamOxcZybMHGg1AYtHP,,,,,,,,
5hS8s1Vf4CeSRBT1bTWa39,Roddy,Twenty Twenty,3kxxxUQ9HFVUSg2pDLYoZ0,252987,2019-09-13,day,65,{'isrc': 'GBKPL1959394'},5p9HO3XC5P3BLxJs5Mtrhm,,,,,,,,,
4iZUPqpbdr4cI8OOzlKKqR,Warm In December - Edit,Warm In December (Edit),5RYN71suwnCCydI7oVfVYM,161210,2022-11-18,day,45,{'isrc': 'USUM72219188'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
6QuLNEv4D16ECKDysb4Ltn,Social Call,Linger Awhile,1TZ16QfCsARON0efp6mGga,270902,2022-09-16,day,30,{'isrc': 'USUM72213009'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
5Ihx6oOsUBYF0Zp6zUC7fk,I'm Confessin' (That I Love You),Linger Awhile,1TZ16QfCsARON0efp6mGga,304579,2022-09-16,day,37,{'isrc': 'USUM72213010'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
7tq8xE8lsBLt65c4uykc5X,Only a Moment Ago,Samara Joy,4vtI5mccGzPEsOXOtPmef6,234266,2021-07-09,day,29,{'isrc': 'GB4DA2100053'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
7MV4NBFotO3y7Bpo9S6I2Y,New Guru,New Guru,3GcUSJfHkUDGlrN94sC5CF,204174,2022-12-09,day,0,{'isrc': 'QZTAZ2284640'},7pXu47GoqSYRajmBCjxdD6,1kkjXmcMmibTegsw0JtDwv,7vWFpgyWJ9CXisL0x6vYJN,,,,,,,
4Tzw9IdZbVyzmpWrvsGaNX,Wildfires,Untitled (Black Is),0GPmuVuCdC5hCsiuy1wXle,206947,2020-06-19,day,73,{'isrc': 'UKMEH2000068'},1uRxRKC7d9zwYGSRflTKDR,,,,,,,,,
3oYdB7R7SgEka5gEr74UVN,X,Untitled (Black Is),0GPmuVuCdC5hCsiuy1wXle,84365,2020-06-19,day,25,{'isrc': 'UKMEH2000069'},1uRxRKC7d9zwYGSRflTKDR,,,,,,,,,
4USctl9W1eFMrowrYy5XoA,Bow,Untitled (Black Is),0GPmuVuCdC5hCsiuy1wXle,245376,2020-06-19,day,37,{'isrc': 'UKMEH2000072'},1uRxRKC7d9zwYGSRflTKDR,0bzfPKdbXL5ezYW2z3UGQj,,,,,,,,
42Oij6tTNlS0zy5HfNZWva,Why We Cry Why We Die,Untitled (Black Is),0GPmuVuCdC5hCsiuy1wXle,164314,2020-06-19,day,36,{'isrc': 'UKMEH2000074'},1uRxRKC7d9zwYGSRflTKDR,,,,,,,,,
2USBjlAKDOSzgUq7OiDFqO,Broken,NO THANK YOU,57263zG8Md6XZ9lBUPPYCm,449623,2022-12-12,day,40,{'isrc': 'QMFME2257579'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
2awRM5ndShRtSjR1EEyPk8,Vine solita,De Todas las Flores,4BJoDX0fIjR4RsFF4vyd81,386213,2022-10-28,day,44,{'isrc': 'QMEU32211368'},1hcdI2N1023RvSwLzTtdsp,,,,,,,,,
0R4Po8nAlhZMmlA4TKH8Fy,X,NO THANK YOU,57263zG8Md6XZ9lBUPPYCm,364181,2022-12-12,day,40,{'isrc': 'QMFME2257577'},6eXZu6O7nAUA5z6vLV8NKI,,,,,,,,,
2j5AMkbTet4BvTWhKrPOta,"Feel It (Don't Fight It) - Live at the Harlem Square Club, Miami, FL - January 1963","One Night Stand - Sam Cooke Live At The Harlem Square Club, 1963",3nTXqOEHr6AfTb1WSaB4Pm,174733,1963-08-16,day,35,{'isrc': 'USRC10503216'},6hnWRPzGGKiapVX1UCdEAC,,,,,,,,,
76DHU2uQZUGjNXyQUnX4Ln,"Cupid - Live at the Harlem Square Club, Miami, FL - January 1963","One Night Stand - Sam Cooke Live At The Harlem Square Club, 1963",3nTXqOEHr6AfTb1WSaB4Pm,164960,1963-08-16,day,32,{'isrc': 'USRC10503218'},6hnWRPzGGKiapVX1UCdEAC,,,,,,,,,
3lYM0ZNXLG2276Wcoj0pyz,"Bring It on Home to Me - Live at the Harlem Square Club, Miami, FL - January 1963","One Night Stand - Sam Cooke Live At The Harlem Square Club, 1963",3nTXqOEHr6AfTb1WSaB4Pm,247377,1963-08-16,day,37,{'isrc': 'USRC10503222'},6hnWRPzGGKiapVX1UCdEAC,,,,,,,,,
6eT2V7nKXyMf47TwPbtgAD,Seek & Destroy,SOS,07w0rG5TETcyihsEIZR3qG,203733,2022-12-09,day,66,{'isrc': 'USRC12204585'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
1eIXYZWEfJO3Na2LCCnIJE,Love Language,SOS,07w0rG5TETcyihsEIZR3qG,183893,2022-12-09,day,68,{'isrc': 'USRC12204588'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
4fnNBPN9W6AoOYSQS3FJxT,Notice Me,SOS,07w0rG5TETcyihsEIZR3qG,160920,2022-12-09,day,61,{'isrc': 'USRC12204592'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
2Sjx8DWZO5zaTyTAmgo2gY,Gone Girl,SOS,07w0rG5TETcyihsEIZR3qG,244026,2022-12-09,day,63,{'isrc': 'USRC12204593'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
2e2AXpIiJpet5b4qg85Gh6,F2F,SOS,07w0rG5TETcyihsEIZR3qG,185040,2022-12-09,day,68,{'isrc': 'USRC12204596'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
4hTej08FutmriOs7S1hWWy,Conceited,SOS,07w0rG5TETcyihsEIZR3qG,151413,2022-12-09,day,62,{'isrc': 'USRC12204587'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
2wSTnntOPRi7aQneobFtU4,Shirt,SOS,07w0rG5TETcyihsEIZR3qG,181840,2022-12-09,day,69,{'isrc': 'USRC12203632'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
2aJnyNu4PQxQ2lyj5boiMG,I Hate U,SOS,07w0rG5TETcyihsEIZR3qG,174000,2022-12-09,day,68,{'isrc': 'USRC12103605'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
4PMqSO5qyjpvzhlLI5GnID,Good Days,SOS,07w0rG5TETcyihsEIZR3qG,279203,2022-12-09,day,78,{'isrc': 'USRC12004189'},7tYKF4w9nC0nq9CsPZTHyP,,,,,,,,,
1Pi30Em9cF8pKqAhTSULJW,Airplane Mode,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,148226,2020-01-10,day,36,{'isrc': 'QZK6P1959844'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
1sZvOfUl5tXwKtDDLYwGyl,Treehouse,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,296400,2020-01-10,day,27,{'isrc': 'QZK6P1959846'},6xt9sJmmyYwWkJv8A6ssiU,0hPB6WmY4JXhcrficlznCx,,,,,,,,
4vYxciR6WqYvrMD7BWoVp7,Team Sports,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,280213,2020-01-10,day,25,{'isrc': 'QZK6P1959848'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
60qMYYZrgQ9ugeP78CCtVk,Winslow,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,226067,2020-01-10,day,28,{'isrc': 'QZK6P1959852'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
0ORp8JlYkPejmeL4X0Fu7r,BBC News,Elevator Music for an Elevated Mood,1LL5VZdY7CBXScXB0oQ4tB,186973,2020-01-10,day,23,{'isrc': 'QZK6P1959853'},6xt9sJmmyYwWkJv8A6ssiU,,,,,,,,,
1IUSye7pjU0k6BJQBkGM0K,How Much Do You Love Me?,Here We Go Jack,6BwMnR9yKSmf5P5PZFAhlq,224123,2022-08-05,day,37,{'isrc': 'QZHNA2201158'},6pGuw52TrX5SZPdQSxAvgW,2s4evfvMB1HbNMGak6pDUB,,,,,,,,
56nVH2zlBsjQxCbd14s9dA,Here We Go Jack,Here We Go Jack,6BwMnR9yKSmf5P5PZFAhlq,237937,2022-08-05,day,26,{'isrc': 'QZMEN2262368'},6pGuw52TrX5SZPdQSxAvgW,,,,,,,,,
1ZxKAa2SpjE8LYn71betqw,Simple Step,Simple Step,4tS7sn9J7Go6VWzexjaMyf,165722,2022-12-23,day,0,{'isrc': 'QZTAY2219033'},7pXu47GoqSYRajmBCjxdD6,1kkjXmcMmibTegsw0JtDwv,7vWFpgyWJ9CXisL0x6vYJN,,,,,,,
60gs0cMpDerQrMDmGOj8LX,Stardust,Samara Joy,4vtI5mccGzPEsOXOtPmef6,233613,2021-07-09,day,50,{'isrc': 'GB4DA2100044'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
44DiSGodp1YooCyJfI2aeQ,Everything Happens to Me,Samara Joy,4vtI5mccGzPEsOXOtPmef6,227893,2021-07-09,day,53,{'isrc': 'GB4DA2100045'},5LkbTSqXfMBjFSGi9LOGjq,,,,,,,,,
